790, 632, 10, 0.0, 4.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.045910584710627644, 130.0, 1
1010, 629, 10, 1.5, 5.414213538169861, 1.5, 0.25, 1.0, 1.381976597885342, 0.07965098916229368, 116.0, 1
1010, 626, 10, 35.0, 28.485281348228455, 1.0, 0.43209876543209874, 0.875, 6.6755811781245455, 0.06215578804862913, 110.0, 1
787, 791, 10, 14.0, 18.82842707633972, 0.3333333333333333, 0.5185185185185185, 0.9655172413793104, 4.222008245644752, 0.062592171968849, 117.0, 1
1065, 594, 10, 30.5, 36.72792172431946, 1.125, 0.4236111111111111, 0.5865384615384616, 6.231677632421503, 0.07524520183047606, 102.0, 1
960, 652, 10, 29.0, 24.485281109809875, 1.1428571428571428, 0.5178571428571429, 0.8529411764705882, 6.076507779746499, 0.051851164029914874, 125.0, 1
70, 465, 10, 2.5, 7.414213538169861, 2.0, 0.3125, 1.0, 1.7841241161527712, 0.07030086742708831, 77.0, 1
824, 1034, 10, 15.0, 23.656854152679443, 1.8, 0.3333333333333333, 0.625, 4.370193722368317, 0.05540695966114964, 103.0, 1
1073, 516, 10, 0, 0, 0, 0, 0, 0, 0.05609888327300048, 113.0, 1
840, 728, 10, 17.5, 21.41421353816986, 0.4444444444444444, 0.4861111111111111, 0.8536585365853658, 4.720348719413148, 0.06090863421962074, 129.0, 1
1076, 511, 10, 29.0, 29.656854152679443, 0.7777777777777778, 0.4603174603174603, 0.6590909090909091, 6.076507779746499, 0.04831840393867329, 109.0, 1
1067, 521, 10, 46.0, 30.485281229019165, 0.8888888888888888, 0.6388888888888888, 0.9019607843137255, 7.653039857325812, 0.08087668571515304, 113.0, 1
957, 620, 30, 302.5, 151.35533821582794, 1.0, 0.35969084423305586, 0.4296875, 19.625365277680483, 0.06310892468450645, 122.0, 1
534, 959, 10, 39.0, 35.31370830535889, 1.0, 0.48148148148148145, 0.7647058823529411, 7.046725639945928, 0.06392102783928974, 62.0, 1
661, 406, 40, 0, 0, 0, 0, 0, 0, 0.04583240529965297, 68.0, 1
607, 1129, 10, 39.5, 34.72792172431946, 1.0, 0.4876543209876543, 0.7821782178217822, 7.091753098990329, 0.08413258137879531, 66.0, 1
841, 652, 10, 24.5, 21.071067690849304, 1.3333333333333333, 0.5104166666666666, 0.9245283018867925, 5.585191925620057, 0.0589616682922702, 137.0, 1
1035, 596, 10, 17.5, 33.899494767189026, 1.2857142857142858, 0.2777777777777778, 0.4861111111111111, 4.720348719413148, 0.038853523826517675, 110.0, 1
1096, 483, 10, 34.5, 28.242640614509583, 1.125, 0.4791666666666667, 0.8214285714285714, 6.627726932618989, 0.07193586624899113, 97.0, 1
812, 989, 10, 32.5, 27.899495124816895, 1.0, 0.4012345679012346, 0.9027777777777778, 6.432750982580687, 0.08953928528025554, 61.0, 1
671, 618, 10, 40.0, 28.82842707633972, 1.125, 0.5555555555555556, 0.8602150537634409, 7.136496464611085, 0.032857536199713135, 104.0, 1
999, 607, 10, 35.5, 37.899494767189026, 1.0, 0.4382716049382716, 0.6574074074074074, 6.723094811029982, 0.04793721544064891, 99.0, 1
589, 1007, 10, 27.0, 23.656854152679443, 0.6666666666666666, 0.5, 0.9310344827586207, 5.863230142835039, 0.06067585547435285, 94.0, 1
64, 476, 10, 25.5, 26.727921724319458, 1.0, 0.3984375, 0.6986301369863014, 5.698035485213008, 0.05582110917998307, 66.0, 1
799, 984, 10, 34.5, 25.41421353816986, 0.6666666666666666, 0.6388888888888888, 0.9324324324324325, 6.627726932618989, 0.0918767191172472, 76.0, 1
650, 638, 10, 46.5, 28.242640614509583, 1.125, 0.6458333333333334, 0.9489795918367347, 7.694520051971082, 0.04927942080458985, 90.0, 1
841, 729, 10, 8.5, 19.41421353816986, 0.3333333333333333, 0.3148148148148148, 0.7083333333333334, 3.2897623212397704, 0.07619107393712955, 129.0, 1
843, 623, 10, 4.5, 12.242640614509583, 0.6, 0.3, 0.6923076923076923, 2.393653682408596, 0.07280283109077247, 139.0, 1
1035, 596, 10, 17.5, 33.899494767189026, 1.2857142857142858, 0.2777777777777778, 0.4861111111111111, 4.720348719413148, 0.038853523826517675, 110.0, 1
755, 1029, 10, 51.5, 29.071067690849304, 1.0, 0.6358024691358025, 0.944954128440367, 8.097643889049511, 0.04764515940359111, 98.0, 1
590, 1005, 10, 19.0, 31.656854152679443, 1.0, 0.2345679012345679, 0.4634146341463415, 4.918490759365935, 0.07624744504987409, 97.0, 1
802, 623, 64, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.027821342882477115, 130.0, 1
955, 615, 10, 4.5, 23.071067690849304, 3.0, 0.16666666666666666, 0.32142857142857145, 2.393653682408596, 0.04554129383938891, 134.0, 1
1067, 521, 10, 46.0, 30.485281229019165, 0.8888888888888888, 0.6388888888888888, 0.9019607843137255, 7.653039857325812, 0.08087668571515304, 113.0, 1
836, 1025, 10, 7.5, 23.899494647979736, 1.8, 0.16666666666666666, 0.4166666666666667, 3.0901936161855166, 0.026534389358081494, 109.0, 1
757, 1126, 10, 39.5, 27.071067690849304, 1.2857142857142858, 0.626984126984127, 0.9080459770114943, 7.091753098990329, 0.06794560936183776, 63.0, 1
843, 624, 10, 0.0, 4.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.08167613636363635, 139.0, 1
841, 1052, 10, 34.0, 31.313708186149597, 1.0, 0.41975308641975306, 0.6868686868686869, 6.579524642479541, 0.06071213714910182, 100.0, 1
661, 404, 10, 36.5, 30.727921724319458, 0.7777777777777778, 0.5793650793650794, 0.7934782608695652, 6.817128675830715, 0.0432903109809919, 63.0, 1
745, 996, 10, 20.5, 22.242640614509583, 0.5555555555555556, 0.45555555555555555, 0.8541666666666666, 5.108953969950291, 0.10272719076565809, 78.0, 1
649, 991, 10, 40.5, 27.899494767189026, 1.0, 0.5, 0.8617021276595744, 7.1809610472257885, 0.04605266640577017, 82.0, 1
1006, 623, 34, 613.5, 162.32590091228485, 1.0, 0.5633608815426997, 0.7427360774818402, 27.948747032649287, 0.04213538152861133, 109.0, 1
1022, 727, 10, 26.0, 22.82842707633972, 0.5555555555555556, 0.5777777777777777, 0.9122807017543859, 5.753627391751592, 0.0705034483747231, 96.0, 1
660, 643, 10, 39.5, 29.899494647979736, 1.0, 0.4876543209876543, 0.8229166666666666, 7.091753098990329, 0.05917569871994247, 81.0, 1
350, 1030, 10, 46.5, 29.071067810058594, 1.0, 0.5740740740740741, 0.9489795918367347, 7.694520051971082, 0.05783102804676271, 62.0, 1
1095, 483, 10, 40.5, 31.899494767189026, 1.0, 0.5, 0.81, 7.1809610472257885, 0.06618651731439108, 95.0, 1
229, 361, 10, 23.0, 30.485281109809875, 1.0, 0.2839506172839506, 0.5822784810126582, 5.4115163798060095, 0.07625273089888196, 103.0, 1
656, 661, 10, 4.0, 8.828427076339722, 1.3333333333333333, 0.3333333333333333, 1.0, 2.256758334191025, 0.03051097944129499, 67.0, 1
1033, 730, 10, 17.5, 25.071067690849304, 0.5555555555555556, 0.3888888888888889, 0.660377358490566, 4.720348719413148, 0.07435978046436957, 109.0, 1
651, 992, 10, 38.0, 36.14213526248932, 1.0, 0.4691358024691358, 0.6846846846846847, 6.955796338302048, 0.08655875054071897, 82.0, 1
734, 697, 10, 35.0, 27.656854152679443, 1.2857142857142858, 0.5555555555555556, 0.875, 6.6755811781245455, 0.0552804677361519, 98.0, 1
304, 903, 10, 0.5, 3.414213538169861, 1.0, 0.125, 1.0, 0.7978845608028654, 0.09726669166402986, 77.0, 1
844, 651, 10, 38.5, 29.071067690849304, 0.8888888888888888, 0.5347222222222222, 0.875, 7.001408606295148, 0.04629288331966364, 139.0, 1
1026, 722, 48, 0.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.040726413384563, 94.0, 1
1012, 768, 10, 0.0, 4.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.06446280991735538, 85.0, 1
895, 532, 10, 19.5, 22.242640614509583, 1.8, 0.43333333333333335, 0.8478260869565217, 4.982787485166879, 0.051112287412062, 89.0, 1
